0.0481213427779489 1 Tree-Values split 1 0.0183645316955367 184 16 -0.461956521739129 

0.0481213427779489 1 NaiveZ split 1 0.000379873709338785 184 16 -0.461956521739129 

0.0481213427779489 1 Tree-Values split 2 0.122523222537811 55 129 -0.226074700493305 

0.0481213427779489 1 NaiveZ split 2 0.00488118814482608 55 129 -0.226074700493305 

0.0481213427779489 1 Tree-Values split 2 0.406719306084096 1 15 -0.933333333333333 

0.0481213427779489 1 NaiveZ split 2 0.0699938296225302 1 15 -0.933333333333333 

0.0481213427779489 1 Tree-Values split 3 0.211485418865606 48 7 -0.526785714285714 

0.0481213427779489 1 NaiveZ split 3 0.00903741898366794 48 7 -0.526785714285714 

0.0481213427779489 1 Tree-Values split 3 0.427886136723354 40 89 -0.225561797752809 

0.0481213427779489 1 NaiveZ split 3 0.0175084198686208 40 89 -0.225561797752809 

0.0481213427779489 1 Tree-Values split 3 0.340412038307406 2 13 -0.5 

0.0481213427779489 1 NaiveZ split 3 0.186874538603006 2 13 -0.5 

2.01288244766506 1 splitting split 1 0.0463172009607424 94 6 -0.418439716312057 

2.01288244766506 1 splitting split 2 0.143317255814946 27 67 -0.166390270867883 

2.01288244766506 1 splitting split 2 0.714313363332469 1 5 0.2 

2.01288244766506 1 splitting split 3 0.83659041098254 21 6 -0.0476190476190476 

2.01288244766506 1 splitting split 3 0.773515280166443 38 29 -0.0353901996370236 

2.01288244766506 2 Tree-Values split 1 0.374825471357144 152 48 -0.276315789473684 

2.01288244766506 2 NaiveZ split 1 0.000837264461092335 152 48 -0.276315789473684 

2.01288244766506 2 Tree-Values split 2 0.280581039864908 9 143 -0.503496503496503 

2.01288244766506 2 NaiveZ split 2 0.00336525334034343 9 143 -0.503496503496503 

2.01288244766506 2 Tree-Values split 2 0.911159143208412 12 36 -0.333333333333334 

2.01288244766506 2 NaiveZ split 2 0.045348383075376 12 36 -0.333333333333334 

2.01288244766506 2 Tree-Values split 3 0.963772988682641 135 8 -0.525925925925926 

2.01288244766506 2 NaiveZ split 3 0.00381939538473475 135 8 -0.525925925925926 

2.01288244766506 2 Tree-Values split 3 1 6 6 -0.666666666666667 

2.01288244766506 2 NaiveZ split 3 0.0208313361045962 6 6 -0.666666666666667 

2.01288244766506 2 Tree-Values split 3 1 21 15 -0.285714285714286 

2.01288244766506 2 NaiveZ split 3 0.0907415524369473 21 15 -0.285714285714286 

2.02020202020202 2 splitting split 1 0.12427311365625 76 24 -0.179824561403509 

2.02020202020202 2 splitting split 2 0.437443754217717 48 28 0.0922619047619048 

2.02020202020202 2 splitting split 2 0.495564762478254 1 23 0.347826086956522 

2.02020202020202 2 splitting split 3 0.132097223768287 46 2 0.543478260869565 

2.02020202020202 2 splitting split 3 0.824880868043069 17 11 -0.0427807486631016 

2.02020202020202 2 splitting split 3 0.957033873392248 3 20 0.0166666666666666 

2.02020202020202 3 Tree-Values split 1 0.256284553624492 183 17 -0.364513018322083 

2.02020202020202 3 NaiveZ split 1 0.00412237152060801 183 17 -0.364513018322083 

2.02020202020202 3 Tree-Values split 2 0.95112582855524 10 173 -0.379768786127167 

2.02020202020202 3 NaiveZ split 2 0.0198091954400883 10 173 -0.379768786127167 

2.02020202020202 3 Tree-Values split 2 0.731174092467959 3 14 -0.595238095238095 

2.02020202020202 3 NaiveZ split 2 0.0619165989683368 3 14 -0.595238095238095 

2.02020202020202 3 Tree-Values split 3 0.0364086143972879 9 1 -1 

2.02020202020202 3 NaiveZ split 3 0.0583584183644965 9 1 -1 

2.02020202020202 3 Tree-Values split 3 0.10010494675616 164 9 -0.548780487804878 

2.02020202020202 3 NaiveZ split 3 0.00138141548537218 164 9 -0.548780487804878 

2.02020202020202 3 Tree-Values split 3 0.0301871615577033 2 1 -1 

2.02020202020202 3 NaiveZ split 3 0.103264033239859 2 1 -1 

2.02020202020202 3 Tree-Values split 3 0.48841250417526 2 12 -0.5 

2.02020202020202 3 NaiveZ split 3 0.191453529667147 2 12 -0.5 

2.02020202020202 3 splitting split 1 0.0822043525728149 76 24 0.203947368421053 

2.02020202020202 3 splitting split 2 0.681164114671786 65 11 -0.0671328671328671 

2.02020202020202 3 splitting split 2 0.0272097731208694 9 15 0.466666666666667 

2.02020202020202 3 splitting split 3 0.804522821412873 52 13 0.0384615384615384 

2.02020202020202 3 splitting split 3 0.569702090741723 7 4 -0.178571428571429 

2.02020202020202 3 splitting split 3 0.158257642157096 3 6 0.5 

2.02020202020202 3 splitting split 3 0.363157066791766 2 13 0.346153846153846 

2.02020202020202 4 Tree-Values split 1 0.192880842620459 86 114 -0.227254181966544 

2.02020202020202 4 NaiveZ split 1 0.00149899857029001 86 114 -0.227254181966544 

2.02020202020202 4 Tree-Values split 2 0.968855490559867 72 14 -0.422619047619048 

2.02020202020202 4 NaiveZ split 2 0.0038883780271679 72 14 -0.422619047619048 

2.02020202020202 4 Tree-Values split 2 0.731482980634774 5 109 -0.614678899082568 

2.02020202020202 4 NaiveZ split 2 0.00732324195871947 5 109 -0.614678899082568 

2.02020202020202 4 Tree-Values split 3 0.00821157171233402 46 26 -0.326086956521739 

2.02020202020202 4 NaiveZ split 3 0.00800343988586127 46 26 -0.326086956521739 

2.02020202020202 4 Tree-Values split 3 1 2 12 -0.833333333333333 

2.02020202020202 4 NaiveZ split 3 0.0294692214029548 2 12 -0.833333333333333 

2.02020202020202 4 Tree-Values split 3 0.326059570055165 53 56 -0.241576819407008 

