200 1 1 0 condition 0.109209050518066 0.146297714202975 0.0963830435954973 0.136734667050144 0.0151316149956233 0 41 159 -3.14618587240227 -0.00252242010579915 1 0.5 1 

200 1 3 0 condition 0.532606672543107 0.576185158052776 0.51480944006258 0.565878713578996 0.308326797615149 0 14 76 -4.39619377361397 -0.00662493717731985 2 0.5 5 

200 1 2 0 condition 0.438060653074848 0.487634243255798 0.418453007153196 0.475693700749568 0.212508588244539 0 29 12 -5.09890719996763 0.0224810391658933 4 0.5 2 

200 1 1 0 condition 0.109209050518066 0.146297714202975 0.0963830435954973 0.136734667050144 0.0151316149956233 0 41 159 -3.14618587240227 -0.00252242010579915 1 1 1 

200 1 3 0 condition 0.532606672543107 0.576185158052776 0.51480944006258 0.565878713578996 0.308326797615149 0 14 76 -4.39619377361397 -0.00662493717731985 2 1 5 

200 1 2 0 condition 0.438060653074848 0.487634243255798 0.418453007153196 0.475693700749568 0.212508588244539 0 29 12 -5.09890719996763 0.0224810391658933 4 1 2 

200 1 1 0 condition 0.109209050518066 0.146297714202975 0.0963830435954973 0.136734667050144 0.0151316149956233 0 41 159 -3.14618587240227 -0.00252242010579915 1 2 1 

200 1 3 0 condition 0.532606672543107 0.576185158052776 0.51480944006258 0.565878713578996 0.308326797615149 0 14 76 -4.39619377361397 -0.00662493717731985 2 2 5 

200 1 2 0 condition 0.438060653074848 0.487634243255798 0.418453007153196 0.475693700749568 0.212508588244539 0 29 12 -5.09890719996763 0.0224810391658933 4 2 2 

200 2 1 1 condition 0.430842476418851 0.469106136829583 0.456482460484917 0.476792868315006 0.212806045288438 -1.76633165829146 199 1 -15.478536748499 0.00380791373105778 1 0.5 1 

200 2 1 1 condition 0.325136450649408 0.36589450596458 0.352111621429188 0.372291198574999 0.126644610669365 -2.18090452261307 199 1 -15.8931096128206 0.00380791373105778 1 1 1 

200 2 2 1 condition 0.259986324217404 0.27274881047566 0.25846412582278 0.271527589557681 0.177406363958745 -2.31764705882353 114 85 -2.11438395488736 0.952054215936744 1 2 2 

200 2 3 1 condition 0.757896561112981 0.775479733844981 0.755755003089792 0.773826308787727 0.628773003838867 0.554852320675105 6 79 -6.15268787011077 0.0335053527952191 2 2 4 

200 3 1 2 condition 0.107841798918532 0.128876605944713 0.0828876381352161 0.140150894519675 0.0156113486951099 -3.38523852385239 101 99 -2.74096957017863 0.96020003979996 1 0.5 1 

200 3 2 2 condition 0.903808521280456 0.910930002826084 0.893348970413291 0.914288546362724 0.829495918927355 -1.14150129421915 61 38 -3.15412918660932 0.607933521460415 2 0.5 3 

200 3 3 2 condition 0.373450262120227 0.381169102006498 0.362148811570708 0.384818885559075 0.294014277599788 -0.361290322580645 31 30 -3.7993139766518 0.00851588973661432 3 0.5 4 

200 3 1 2 condition 0.00708900159476595 0.0131113986272532 0.00394685443461205 0.0158541198627051 0.000149490609870629 -3.86018601860186 101 99 -3.21591706492811 0.96020003979996 1 1 1 

200 3 2 2 condition 0.745416795592164 0.772964397838564 0.720053645945032 0.781658897061768 0.593266495511033 -1.97756686798964 61 38 -3.99019476037981 0.607933521460415 2 1 3 

200 3 3 2 condition 0.421212410213012 0.443594981207518 0.400322778017453 0.450587866988214 0.293893105815488 -0.432258064516129 31 30 -3.87028171858728 0.00851588973661432 3 1 4 

200 3 1 2 condition 0.000720676938655429 0.00378835831236207 0.000440303784637273 0.005600655170892 1.47016599021496e-05 -4.81008100810081 101 99 -4.16581205442705 0.96020003979996 1 2 1 

200 3 2 2 condition 0.00376417272470845 0.0135382666454326 0.00257405890200484 0.0183030066912591 0.000187021344846355 -4.26122448979592 50 49 -5.74066129230398 0.921549348198185 2 2 3 

200 4 1 3 condition 0.0133003081049361 0.0369477178071255 0.00977231679325122 0.0396642571519205 0.000942175512954261 -4.99399038461538 104 96 -4.50809126954011 0.940602015534536 1 0.5 1 

200 4 2 3 condition 0.0384369382454965 0.0804241123991276 0.0307756873864225 0.0846626206046337 0.00571910401944943 0.19047619047619 63 41 -3.73552950293172 -0.00386132937645438 2 0.5 2 

200 4 3 3 condition 0.914433647828534 0.932636994419119 0.908989380405422 0.933905262197946 0.868714891480784 0.25531914893617 47 16 -4.13454928465023 -0.0282305366663171 4 0.5 4 

200 4 1 3 condition 0.000141274419652882 0.00184186607951931 0.000201539684542308 0.00158324404227402 8.57178783792377e-07 -5.79326923076923 104 96 -5.30737011569396 0.940602015534536 1 1 1 

200 4 2 3 condition 0.860965608937435 0.898636304023037 0.86598697073778 0.896316196743828 0.793328769405251 0.0652173913043476 4 92 -7.34541020491048 -0.00351538942723701 2 1 3 

200 4 1 3 condition 6.14026173601968e-16 1.58933056162763e-09 1.96688044190525e-16 1.69651609485539e-09 4.72861420110955e-20 -7.59303721488596 102 98 -6.91394020060899 0.979999544647596 1 2 1 

200 4 2 3 condition 0.0216809787221855 0.102576017686813 0.0192355185825905 0.103284279132328 0.0080129149526424 -4.85481852315395 51 47 -5.20514001247139 0.685446123500185 2 2 3 

200 4 3 3 condition 0.180702102824574 0.339973819479026 0.171866376473897 0.340882032062753 0.118790451239105 -2.9 30 17 -5.06228257644438 0 3 2 5 

200 4 3 3 condition 0.180702102824574 0.339973819479026 0.171866376473897 0.340882032062753 0.118790451239105 -2.9 30 17 -5.06228257644438 0.643006431589239 4 2 5 

200 5 1 4 condition 1.82915342770667e-21 2.38866615619378e-13 2.16108661635627e-23 3.04498603439454e-16 1.07060325468866e-34 -6.90161223646135 118 82 -7.46685551894986 0.921174178953611 1 0.5 1 

200 5 2 4 condition 0.0221887711287911 0.0906028154083253 0.0159057282707714 0.0547848584642443 0.00226750377885554 -0.384615384615386 56 26 -4.60576024720827 -0.00278100623630924 2 0.5 3 

200 5 3 4 condition 0.838081097649275 0.869934372355017 0.831863321266128 0.857516994343465 0.803491280237514 0 41 11 -5.15710693523959 0 4 0.5 4 

200 5 1 4 condition 4.19632100092489e-25 8.29627905214288e-14 3.24724483150931e-27 3.30704930536981e-15 1.56368052167813e-32 -7.9578338156263 118 82 -8.5230770981148 0.921174178953611 1 1 1 

200 5 2 4 condition 0.0698109216378146 0.225293857304132 0.0561259564543202 0.194733578725485 0.0324158522306488 -0.615384615384617 56 26 -4.8365294779775 -0.00278100623630924 2 1 3 

200 5 3 4 condition 0.879651605063803 0.908316942059023 0.875046840419387 0.904403067428132 0.86435246068917 0 41 11 -5.15710693523959 0 4 1 4 

200 5 1 4 condition 4.526321928191e-24 4.23853834809312e-10 4.21808084252449e-26 9.24716075534473e-11 5.66807527093038e-23 -10.0702769739562 118 82 -10.6355202564447 0.921174178953611 1 2 1 

200 5 2 4 condition 3.95048962072702e-08 0.000762940511765406 9.44315276735647e-09 0.000477519609350554 8.56652241865569e-08 -7.5023923444976 38 44 -7.85252685027145 0.911821801984723 2 2 3 

200 5 3 4 condition 0.726857250818013 0.867047672838244 0.708666787060588 0.859710988301634 0.736896626640817 -1.03333333333333 8 30 -5.82750039913986 0.0286210919827607 3 2 6 

200 5 3 4 condition 0.895571656270711 0.951819764045889 0.887762228821567 0.949040046595105 0.89982708021506 -0.678571428571428 28 16 -4.52214545509502 0.00612144955925558 4 2 7 

200 6 1 5 condition 1.74602999138216e-22 4.22438593829795e-13 4.41374869298712e-23 5.11879875309773e-13 2.62824597447086e-27 -8.7931638474627 103 97 -7.63227087735813 0.979999618992262 1 0.5 1 

200 6 2 5 condition 0.828921451669126 0.896081847869254 0.824834400868508 0.896705530499764 0.796514391839204 -2.73338220918866 66 31 -3.98777310128366 0.408131603352488 2 0.5 3 

200 6 1 5 condition 4.12339373396703e-07 0.000860474118417284 2.34379543325487e-07 0.00254708536945235 2.23298436386964e-06 -10.0060054048644 103 97 -8.84511243475979 0.979999618992262 1 1 1 

200 6 2 5 condition 8.42704284529769e-06 0.00310682253875599 5.44995565329363e-06 0.00721995377781762 3.10382316971642e-05 -5.5924978687127 51 46 -6.11236540762337 0.899823826013 2 1 3 

200 6 3 5 condition 0.160883635095874 0.416920108540199 0.149498481672448 0.473814650781656 0.199916180208702 -4.73684210526316 19 27 -5.30690760892838 0 3 1 5 

200 6 3 5 condition 0.160883635095874 0.416920108540199 0.149498481672448 0.473814650781656 0.199916180208702 -4.73684210526316 19 27 -5.30690760892838 0.811499272197962 4 1 5 

200 6 1 5 condition 6.26123529590738e-44 2.85056238271858e-15 7.278907197983e-46 2.67668523331822e-16 1.34032398225181e-34 -12.6020408163265 102 98 -11.3342531502117 1 1 2 1 

200 6 2 5 condition 0.00229224711991594 0.128311036957237 0.0017469088618838 0.111068416306825 0.00849845862534008 -10.7142857142857 49 49 -10.7586948937499 1 2 2 3 

200 6 3 5 condition 0.0303878364775362 0.30070644198342 0.0258894617813751 0.277809575593869 0.065229805897976 -4.76190476190476 21 28 -6.14455392395687 0 3 2 5 

200 6 3 5 condition 0.0303878364775362 0.30070644198342 0.0258894617813751 0.277809575593869 0.065229805897976 -4.76190476190476 21 28 -6.14455392395687 0.918367346938776 4 2 5 

200 7 1 6 condition 4.00934440303636e-26 3.33317654471761e-10 3.75370056174802e-28 9.5565383256267e-09 3.17410768676734e-18 -10.7741935483871 107 93 -12.005080902685 1 1 0.5 1 

200 7 2 6 condition 0.00229623783475949 0.107188004468059 0.00143205793891823 0.15516046396304 0.0148256803446514 -3.1334928229665 38 55 -5.1161892749986 0.956958362988234 2 0.5 3 

200 7 3 6 condition 0.221235097185241 0.531654585505956 0.197382159307249 0.572331535705992 0.344441216947587 -5.53333333333333 20 18 -6.33695925340752 0.891830436901088 3 0.5 4 

200 7 3 6 condition 0.567009620394335 0.798680389077187 0.542903699787953 0.824440675757619 0.671703118399375 -6 27 28 -5.73293593506887 0.964901084875558 4 0.5 5 

200 7 1 6 condition 2.44257044000247e-46 1.64557256636689e-14 2.6561466998888e-50 7.1317776321755e-14 2.00601845906553e-29 -12.5806451612903 107 93 -13.8115325155882 1 1 1 1 

200 7 2 6 condition 8.83208551512041e-09 0.00336930686467444 1.77839488285481e-09 0.00433988779849476 8.54274964020481e-06 -6.05454545454544 38 55 -8.03724190657755 0.956958362988234 2 1 3 

200 7 3 6 condition 0.0244132082530104 0.313538813105366 0.0174158399514844 0.328226555961726 0.0994586270220607 -5.7 20 18 -6.50362592007419 0.891830436901088 3 1 4 

200 7 3 6 condition 0.567009620394335 0.830485190696575 0.540850800873223 0.836951496662351 0.693928280828986 -5.99999999999999 27 28 -5.73293593506887 0.964901084875558 4 1 5 

200 7 1 6 condition 3.28582162483041e-95 1.21528921865153e-19 1.38882000406027e-103 1.59090310233924e-20 6.23668884572941e-44 -16.1935483870968 107 93 -17.4244357413946 1 1 2 1 

200 7 2 6 condition 5.57831900851618e-34 2.2223548726252e-07 6.3438468212237e-37 1.08300258355862e-07 6.06971568237413e-16 -11.8966507177034 38 55 -13.8793471697354 0.956958362988234 2 2 3 

200 7 3 6 condition 0.0100346219589761 0.341497305032832 0.00660020224797557 0.329079298368131 0.118506665280301 -6.03333333333333 20 18 -6.83695925340752 0.891830436901088 3 2 4 

200 7 3 6 condition 0.567009620394335 0.878886461039264 0.540365211158094 0.874270712486035 0.762199076309711 -5.99999999999999 27 28 -5.73293593506887 0.964901084875558 4 2 5 

